2022-01-11,70,12,0,58,0,發佈日期：2022-01-11 中央流行疫情指揮中心今(11)日公布國內新增70例COVID-19確定病例，分別為12例本土個案及58例境外移入；另確診個案中無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/QoYYwlilK3JpPDQkBKCQBQ?typeid=9
2022-01-12,96,4,0,92,0,發佈日期：2022-01-12 中央流行疫情指揮中心今(12)日公布國內新增96例COVID-19確定病例，分別為4例本土個案及92例境外移入；另確診個案中無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/x_PFhmBDyMOz2Z-DncSWJA?typeid=9
2022-01-13,65,14,0,51,1,發佈日期：2022-01-13 中央流行疫情指揮中心今(13)日公布國內新增65例COVID-19確定病例，分別為14例本土個案及51例境外移入；另確診個案中新增1例死亡。,https://www.cdc.gov.tw/Bulletin/Detail/h3mKuY5NZGIpyjrfwjl80w?typeid=9
2022-01-14,68,11,0,57,0,發佈日期：2022-01-14 中央流行疫情指揮中心今(14)日公布國內新增68例COVID-19確定病例，分別為11例本土個案及57例境外移入；另確診個案中無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/RIhDH4XbQDVh-L2SPVXjqA?typeid=9
2022-01-15,78,6,0,72,0,發佈日期：2022-01-15 中央流行疫情指揮中心今(15)日公布國內新增78例COVID-19確定病例，分別為6例本土個案及72例境外移入；另確診個案中無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/u_qQ9mEWekb8f6zoUpXeKA?typeid=9
2022-01-16,51,10,0,41,0,發佈日期：2022-01-16 中央流行疫情指揮中心今(16)日公布國內新增51例COVID-19確定病例，分別為10例本土個案及41例境外移入；另確診個案中無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/yryfZDzFpd5okqzaJbqiFw?typeid=9
2022-01-17,65,17,0,48,0,發佈日期：2022-01-17 中央流行疫情指揮中心今(17)日公布國內新增65例COVID-19確定病例，分別為17例本土個案及48例境外移入；另確診個案中無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/rkvMm-Hng9jJHKRdCEXvDg?typeid=9
2022-01-18,66,17,0,49,0,發佈日期：2022-01-18 中央流行疫情指揮中心今(18)日公布國內新增66例COVID-19確定病例，分別為17例本土個案及49例境外移入；另確診個案中無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/5XT_6l4aNN_OQfb208cYtg?typeid=9
2022-01-19,54,10,0,44,0,發佈日期：2022-01-19 中央流行疫情指揮中心今(19)日公布國內新增54例COVID-19確定病例，分別為10例本土個案及44例境外移入；另確診個案中無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/uomdnhoUoWvMFa8ce4zYMQ?typeid=9
2022-01-20,37,13,0,24,0,發佈日期：2022-01-20 中央流行疫情指揮中心今(20)日公布國內新增37例COVID-19確定病例，分別為13例本土個案及24例境外移入；另確診個案中無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/X5oSF1tnbyvV8_Nfrl31lg?typeid=9
2022-01-21,68,23,0,45,0,發佈日期：2022-01-21 中央流行疫情指揮中心今(21)日公布國內新增68例COVID-19確定病例，分別為23例本土個案及45例境外移入；另確診個案中無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/cdBM6ZsvZ-djQZ8je9OYkg?typeid=9
2022-01-22,130,82,0,48,0,發佈日期：2022-01-22 中央流行疫情指揮中心今(22)日公布國內新增130例COVID-19確定病例，分別為82例本土個案及48例境外移入；另確診個案中無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/5MtrgzOJApOSjivffWLWRw?typeid=9
2022-01-23,89,52,0,37,0,發佈日期：2022-01-23 中央流行疫情指揮中心今(23)日公布國內新增89例COVID-19確定病例，分別為52例本土個案及37例境外移入；另確診個案中無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/RpwW0PpibHaRFJpatPM1HA?typeid=9
2022-01-24,51,15,0,36,0,發佈日期：2022-01-24 中央流行疫情指揮中心今(24)日公布國內新增51例COVID-19確定病例，分別為15例本土個案及36例境外移入；另確診個案中無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/Eg5gZrriSQBA--KxcspeTg?typeid=9
2022-01-25,38,13,0,25,0,發佈日期：2022-01-25 中央流行疫情指揮中心今(25)日公布國內新增38例COVID-19確定病例，分別為13例本土個案及25例境外移入；另確診個案中無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/Juq0widEV7lcQ05-8Db97g?typeid=9
2022-01-26,92,46,0,46,0,發佈日期：2022-01-26 中央流行疫情指揮中心今(26)日公布國內新增92例COVID-19確定病例，分別為46例本土個案及46例境外移入；另確診個案中無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/J3ByKlpyULZLtHehAJUa_g?typeid=9
2022-01-27,64,21,0,43,0,發佈日期：2022-01-27 中央流行疫情指揮中心今(27)日公布國內新增64例COVID-19確定病例，分別為21例本土個案及43例境外移入；另確診個案中無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/AaV2iREpabJ8syXu4450Rw?typeid=9
2022-01-28,71,27,0,44,0,發佈日期：2022-01-28 中央流行疫情指揮中心今(28)日公布國內新增71例COVID-19確定病例，分別為27例本土個案及44例境外移入；另確診個案中無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/RBLVTwsQ9Z33zCEe0IMd_Q?typeid=9
2022-01-29,48,15,0,33,0,發佈日期：2022-01-29 中央流行疫情指揮中心今(29)日公布國內新增48例COVID-19確定病例，分別為15例本土個案及33例境外移入；另確診個案中無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/ORzh4yZe1qOnSgVMSnIkVw?typeid=9
2022-01-30,54,14,0,40,0,發佈日期：2022-01-30 中央流行疫情指揮中心今(30)日公布國內新增54例COVID-19確定病例，分別為14例本土個案及40例境外移入(8例為航班落地採檢陽性)；另確診個案中無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/mO7irv7GSOc63sw63JLU0w?typeid=9
2022-01-31,55,17,0,38,0,發佈日期：2022-01-31 中央流行疫情指揮中心今(31)日公布國內新增55例COVID-19確定病例，分別為17例本土個案及38例境外移入(20例為航班落地採檢陽性)；另確診個案中無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/e8ugss3YuZ7PixzNURmx2A?typeid=9
2022-02-01,60,16,0,44,0,發佈日期：2022-02-01 中央流行疫情指揮中心今(1)日公布國內新增60例COVID-19確定病例，分別為16例本土個案及44例境外移入(7例為航班落地採檢陽性)；另確診個案中無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/UA4tEKjcDQRpDuAVBXizlA?typeid=9
2022-02-02,53,16,0,37,0,發佈日期：2022-02-02 中央流行疫情指揮中心今(2)日公布國內新增53例COVID-19確定病例，分別為16例本土個案及37例境外移入(25例為航班落地採檢陽性)；另確診個案中無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/-y6ftXoFii-OMVXHXoK4BA?typeid=9
2022-02-03,56,22,0,34,0,發佈日期：2022-02-03 中央流行疫情指揮中心今(3)日公布國內新增56例COVID-19確定病例，分別為22例本土個案及34例境外移入(10例為航班落地採檢陽性)；另確診個案中無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/mcOtURmZAhGMJiJwYh4XSA?typeid=9
2022-02-04,71,25,0,46,0,發佈日期：2022-02-04 中央流行疫情指揮中心今(4)日公布國內新增71例COVID-19確定病例，分別為25例本土個案及46例境外移入(23例為航班落地採檢陽性)；另確診個案中無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/p9g2yQWECFVfUQRU3tn5NQ?typeid=9
2022-02-05,72,40,0,32,0,發佈日期：2022-02-05 中央流行疫情指揮中心今(5)日公布國內新增72例COVID-19確定病例，分別為40例本土個案及32例境外移入(13例為航班落地採檢陽性)；另確診個案中無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/Yamuv0e8YyZf9sxzPPTYFg?typeid=9
2022-02-06,43,14,0,29,0,發佈日期：2022-02-06 中央流行疫情指揮中心今(6)日公布國內新增43例COVID-19確定病例，分別為14例本土個案及29例境外移入(12例為航班落地採檢陽性)；另確診個案中無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/RTMHQXJj7q5dMR3uffFoDw?typeid=9
2022-02-07,49,2,0,47,0,發佈日期：2022-02-07 中央流行疫情指揮中心今(7)日公布國內新增49例COVID-19確定病例，分別為2例本土個案及47例境外移入(28例為航班落地採檢陽性)；另確診個案中無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/15FPIdXhlysbNl_JiQ3Z7Q?typeid=9
2022-02-08,48,26,0,22,0,發佈日期：2022-02-08 中央流行疫情指揮中心今(8)日公布國內新增48例COVID-19確定病例，分別為26例本土個案及22例境外移入(9例為航班落地採檢陽性)；另確診個案中無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/kuSfcOPLp1x5W848u7Ot0g?typeid=9
2022-02-09,54,10,0,44,0,發佈日期：2022-02-09 中央流行疫情指揮中心今(9)日公布國內新增54例COVID-19確定病例，分別為10例本土個案及44例境外移入(25例為航班落地採檢陽性)；另確診個案中無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/kMqQS4UPtrLKyXsFknCV7Q?typeid=9
2022-02-10,83,37,0,46,0,發佈日期：2022-02-10 中央流行疫情指揮中心今(10)日公布國內新增83例COVID-19確定病例，分別為37例本土個案及46例境外移入(15例為航班落地採檢陽性)；另確診個案中無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/L_e5XIhDbjKU5-mM4ZL6ZQ?typeid=9
2022-02-11,79,18,0,61,0,發佈日期：2022-02-11 中央流行疫情指揮中心今(11)日公布國內新增79例COVID-19確定病例，分別為18例本土個案及61例境外移入(32例為航班落地採檢陽性)；另確診個案中無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/EjGbbnXSDfKQnkVE6Ps8eg?typeid=9
2022-02-12,60,11,0,49,0,發佈日期：2022-02-12 中央流行疫情指揮中心今(12)日公布國內新增60例COVID-19確定病例，分別為11例本土個案及49例境外移入(23例為航班落地採檢陽性)；另確診個案中無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/TuG4zQ7Lz48TBDLMRn4o7Q?typeid=9
2022-02-13,52,12,0,40,0,發佈日期：2022-02-13 中央流行疫情指揮中心今(13)日公布國內新增52例COVID-19確定病例，分別為12例本土個案及40例境外移入(15例為航班落地採檢陽性)；另確診個案中無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/_G86yTeLd3cPKyB5KhySrw?typeid=9
2022-02-14,54,4,0,50,0,發佈日期：2022-02-14 中央流行疫情指揮中心今(14)日公布國內新增54例COVID-19確定病例，分別為4例本土個案及50例境外移入(27例為航班落地採檢陽性)；另確診個案中無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/_03J_Pabu6mALVpBibz6fA?typeid=9
2022-02-15,45,5,0,40,1,發佈日期：2022-02-15 中央流行疫情指揮中心今(15)日公布國內新增45例COVID-19確定病例，分別為5例本土個案及40例境外移入(13例為航班落地採檢陽性)；另確診個案中新增1例死亡。,https://www.cdc.gov.tw/Bulletin/Detail/pk_N3-roHDnaDugXKu_71Q?typeid=9
2022-02-16,67,14,0,53,0,發佈日期：2022-02-16 中央流行疫情指揮中心今(16)日公布國內新增67例COVID-19確定病例，分別為14例本土個案及53例境外移入(16例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/kJZIzNK___PlFFtaURbCpg?typeid=9
2022-02-17,68,14,0,54,0,發佈日期：2022-02-17 中央流行疫情指揮中心今(17)日公布國內新增68例COVID-19確定病例，分別為14例本土個案及54例境外移入(30例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/H1zZqBK9KdCQBzmLw4Oovg?typeid=9
2022-02-18,67,16,0,51,0,發佈日期：2022-02-18 中央流行疫情指揮中心今(18)日公布國內新增67例COVID-19確定病例，分別為16例本土個案及51例境外移入(16例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/JhUt7TcUiEIRgwvhU_uMDA?typeid=9
2022-02-19,73,8,0,65,0,發佈日期：2022-02-19 中央流行疫情指揮中心今(19)日公布國內新增73例COVID-19確定病例，分別為8例本土個案及65例境外移入(31例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/G1oKwSRyAT8B17BX8_46iA?typeid=9
2022-02-20,70,4,0,66,0,發佈日期：2022-02-20 中央流行疫情指揮中心今(20)日公布國內新增70例COVID-19確定病例，分別為4例本土個案及66例境外移入(24例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/BuU7zkUbMNT7AznOsHNNgw?typeid=9
2022-02-21,49,4,0,45,0,發佈日期：2022-02-21 中央流行疫情指揮中心今(21)日公布國內新增49例COVID-19確定病例，分別為4例本土個案及45例境外移入(24例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/gKoE7IxQ8PNOAtcrZcuPVw?typeid=9
2022-02-22,44,5,0,39,0,發佈日期：2022-02-22 中央流行疫情指揮中心今(22)日公布國內新增44例COVID-19確定病例，分別為5例本土個案及39例境外移入(9例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/3gXbgl5gdjkZuuhuoLwdFQ?typeid=9
2022-02-23,56,2,0,54,0,發佈日期：2022-02-23 中央流行疫情指揮中心今(23)日公布國內新增56例COVID-19確定病例，分別為2例本土個案及54例境外移入(31例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/xXhGkTepC_TwAUFe04ggpA?typeid=9
2022-02-24,80,7,0,73,0,發佈日期：2022-02-24 中央流行疫情指揮中心今(24)日公布國內新增80例COVID-19確定病例，分別為7例本土個案及73例境外移入(45例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/glPjq-Pk99KblwzWznbzLA?typeid=9
2022-02-25,68,3,0,65,1,發佈日期：2022-02-25 中央流行疫情指揮中心今(25)日公布國內新增68例COVID-19確定病例，分別為3例本土個案及65例境外移入(21例為航班落地採檢陽性)；另確診個案中新增1例死亡。,https://www.cdc.gov.tw/Bulletin/Detail/QI83fVlpsiIftgeUxMhZFg?typeid=9
2022-02-26,69,6,0,63,0,發佈日期：2022-02-26 中央流行疫情指揮中心今(26)日公布國內新增69例COVID-19確定病例，分別為6例本土個案及63例境外移入(40例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/T_3yaug1IGPceCQyNFshXA?typeid=9
2022-02-27,60,16,0,44,0,發佈日期：2022-02-27 中央流行疫情指揮中心今(27)日公布國內新增60例COVID-19確定病例，分別為16例本土個案及44例境外移入(20例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/GRCxLfmHOqrzyTXP_RdmfA?typeid=9
2022-02-28,56,9,0,47,0,發佈日期：2022-02-28 中央流行疫情指揮中心今(28)日公布國內新增56例COVID-19確定病例，分別為9例本土個案及47例境外移入(35例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/XEoybqltPjxGBpTxH5AJMw?typeid=9
2022-03-01,44,4,0,40,0,發佈日期：2022-03-01 中央流行疫情指揮中心今(1)日公布國內新增44例COVID-19確定病例，分別為4例本土個案及40例境外移入(25例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/G-ZcPMwluqdHCJX6Lhp31Q?typeid=9
2022-03-02,49,2,0,47,0,發佈日期：2022-03-02 中央流行疫情指揮中心今(2)日公布國內新增49例COVID-19確定病例，分別為2例本土個案及47例境外移入(20例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/nbYr0KRH40am83DzO0rrkw?typeid=9
2022-03-03,71,5,0,66,0,發佈日期：2022-03-03 中央流行疫情指揮中心今(3)日公布國內新增71例COVID-19確定病例，分別為5例本土個案及66例境外移入(28例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/H4aSwqf7e97Bb6tD06N3Hg?typeid=9
2022-03-04,64,2,0,62,0,發佈日期：2022-03-04 中央流行疫情指揮中心今(4)日公布國內新增64例COVID-19確定病例，分別為2例本土個案及62例境外移入(23例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/Cq66m99QoPe_TtmnhBCYAQ?typeid=9
2022-03-05,80,8,0,72,0,發佈日期：2022-03-05 中央流行疫情指揮中心今(5)日公布國內新增80例COVID-19確定病例，分別為8例本土個案及72例境外移入(41例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/zT5_pcOQMgrWJWkFf7i6Kw?typeid=9
2022-03-06,43,3,0,40,0,發佈日期：2022-03-06 中央流行疫情指揮中心今(6)日公布國內新增43例COVID-19確定病例，分別為3例本土個案及40例境外移入(14例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/UElG5d3ZpXiaZ1-JZ4T40g?typeid=9
2022-03-07,29,2,0,27,0,發佈日期：2022-03-07 中央流行疫情指揮中心今(7)日公布國內新增29例COVID-19確定病例，分別為2例本土個案及27例境外移入(13例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/0bQcmvR_IZxU4ZkTS2rqmQ?typeid=9
2022-03-08,53,8,0,45,0,發佈日期：2022-03-08 中央流行疫情指揮中心今(8)日公布國內新增53例COVID-19確定病例，分別為8例本土個案及45例境外移入(18例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/VBPnymb0H-mBB92LKfejBQ?typeid=9
2022-03-09,77,3,0,74,0,發佈日期：2022-03-09 中央流行疫情指揮中心今(9)日公布國內新增77例COVID-19確定病例，分別為3例本土個案及74例境外移入(54例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/OyRDJ3s9IGmYqdE6KrHu-w?typeid=9
2022-03-10,82,0,0,82,0,發佈日期：2022-03-10 中央流行疫情指揮中心今(10)日公布國內新增82例COVID-19境外移入確定病例(65例為航班落地採檢陽性)；另確診個案中無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/OJ7mWzSs-4UyceE86FHhRQ?typeid=9
2022-03-11,82,7,0,75,0,發佈日期：2022-03-11 中央流行疫情指揮中心今(11)日公布國內新增82例COVID-19確定病例，分別為7例本土個案及75例境外移入(45例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/vxQHLOQ-zaEMpf3zRmM_vA?typeid=9
2022-03-12,62,1,0,61,0,發佈日期：2022-03-12 中央流行疫情指揮中心今(12)日公布國內新增62例COVID-19確定病例，分別為1例本土個案及61例境外移入(36例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/xYfS_L6hndVcJTtu4vRWuQ?typeid=9
2022-03-13,63,5,0,58,0,發佈日期：2022-03-13 中央流行疫情指揮中心今(13)日公布國內新增63例COVID-19確定病例，分別為5例本土個案及58例境外移入(35例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/_D_1X4KkP3U2el14CnUGfA?typeid=9
2022-03-14,75,2,0,73,0,發佈日期：2022-03-14 中央流行疫情指揮中心今(14)日公布國內新增75例COVID-19確定病例，分別為2例本土個案及73例境外移入(35例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/SLPxDV4QoIaqpA4PMvZCvg?typeid=9
2022-03-15,39,0,0,39,0,發佈日期：2022-03-15 中央流行疫情指揮中心今(15)日公布國內新增39例COVID-19境外移入確定病例(10例為航班落地採檢陽性)；另確診個案中無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/wc9Zcxkp_p9yUu0JI__W5Q?typeid=9
2022-03-16,90,3,0,87,0,發佈日期：2022-03-16 中央流行疫情指揮中心今(16)日公布國內新增90例COVID-19確定病例，分別為3例本土個案及87例境外移入(47例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/F-Rebha706ypj7Wt1C-axA?typeid=9
2022-03-17,91,0,0,91,0,發佈日期：2022-03-17 中央流行疫情指揮中心今(17)日公布國內新增91例COVID-19境外移入確定病例(41例為航班落地採檢陽性)；另確診個案中無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/OQqaRhH9g_6wm2yhaHgH8Q?typeid=9
2022-03-18,75,1,0,74,0,發佈日期：2022-03-18 中央流行疫情指揮中心今(18)日公布國內新增75例COVID-19確定病例，分別為1例本土個案及74例境外移入(36例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/Ny-R6ykyjx2rqKeqGu70yQ?typeid=9
2022-03-19,126,6,0,120,0,發佈日期：2022-03-19 中央流行疫情指揮中心今(19)日公布國內新增126例COVID-19確定病例，分別為6例本土個案及120例境外移入(64例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/q6Jl2x4N5F60YLv4JCM1dw?typeid=9
2022-03-20,121,3,0,118,0,發佈日期：2022-03-20 中央流行疫情指揮中心今(20)日公布國內新增121例COVID-19確定病例，分別為3例本土個案及118例境外移入(64例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/4DCs9SMs5ESS6g39GrnrWg?typeid=9
2022-03-21,98,5,0,93,0,發佈日期：2022-03-21 中央流行疫情指揮中心今(21)日公布國內新增98例COVID-19確定病例，分別為5例本土個案及93例境外移入(42例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/VIYk1w5qfrqQ2H2K5gfeXw?typeid=9
2022-03-22,89,10,0,79,0,發佈日期：2022-03-22 中央流行疫情指揮中心今(22)日公布國內新增89例COVID-19確定病例，分別為10例本土個案及79例境外移入(26例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/ck2sGRJPjemcisKh4CMCVA?typeid=9
2022-03-23,97,2,0,95,0,發佈日期：2022-03-23 中央流行疫情指揮中心今(23)日公布國內新增97例COVID-19確定病例，分別為2例本土個案及95例境外移入(64例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/ibZMF7_KfmXSx2HEDbKqjg?typeid=9
2022-03-24,139,15,0,124,0,發佈日期：2022-03-24 中央流行疫情指揮中心今(24)日公布國內新增139例COVID-19確定病例，分別為15例本土個案及124例境外移入(88例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/oJFWprHPviy_Y5QWY_-fOg?typeid=9
2022-03-25,136,14,0,122,0,發佈日期：2022-03-25 中央流行疫情指揮中心今(25)日公布國內新增136例COVID-19確定病例，分別為14例本土個案及122例境外移入(89例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/ywl-hOIRIKSehEvRhjHOFw?typeid=9
2022-03-26,103,21,0,82,0,發佈日期：2022-03-26 中央流行疫情指揮中心今(26)日公布國內新增103例COVID-19確定病例，分別為21例本土個案及82例境外移入(35例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/DsUytNJQIoS4RDCcUJHX_A?typeid=9
2022-03-27,203,83,0,120,0,發佈日期：2022-03-27 中央流行疫情指揮中心今(27)日公布國內新增203例COVID-19確定病例，分別為83例本土個案及120例境外移入(88例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/qRCNMoxqR8qM6Jh8dw5wiA?typeid=9
2022-03-28,127,34,0,93,0,發佈日期：2022-03-28 中央流行疫情指揮中心今(28)日公布國內新增127例COVID-19確定病例，分別為34例本土個案及93例境外移入(55例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/-P5PSqR4N3LWdaPlWXzXUQ?typeid=9
2022-03-29,96,33,0,63,0,發佈日期：2022-03-29 中央流行疫情指揮中心今(29)日公布國內新增96例COVID-19確定病例，分別為33例本土個案及63例境外移入(13例為航班落地採檢陽性)；另確診個案無新增死亡。,https://www.cdc.gov.tw/Bulletin/Detail/pHmgeqtLFZCcqJtvT_79rA?typeid=9
